,id,anneeMagistrature,magistrature,occurence,prenom,nom,surnom,genName,titres_roles,corps civique,corporation,poele,page,colonne,ligne
1,aves_aa_4R_1453_0001,1453,stettmeister,her Joͤrg Zorn ritter,jerge,zorn,,,"['her', 'ritter']",constoffeler,,,184,1,1
2,aves_aa_4R_1453_0002,1453,stettmeister,her Diebolt von Mùlnheim ritter,diebolt,"müllenheim, von",,,"['her', 'ritter']",constoffeler,,,184,1,2
3,aves_aa_4R_1453_0003,1453,stettmeister,her Hannsheinrich Hùffel,johanns-heinrich,hüffelin,,,['her'],constoffeler,,,184,1,3
4,aves_aa_4R_1453_0004,1453,stettmeister,her Hannßconrat Bock,johanns-konrat,bock,,,['her'],constoffeler,,,184,1,4
5,aves_aa_4R_1453_0005,1453,ammeister,her Hanns Melbruͤ der ammeister,johanns,melbrühe,,,"['her', 'ammeister']",echevinat,,,184,1,5
6,aves_aa_4R_1453_0006,1453,conseiller_des_constaffel,her Reimbolt Jungzorn,reimbolt,zorn,,jung,['her'],constoffeler,,,184,1,6
7,aves_aa_4R_1453_0007,1453,conseiller_des_constaffel,her Thoman von Kageneck,thoman,"kageneck, von",,,['her'],constoffeler,,,184,1,7
8,aves_aa_4R_1453_0008,1453,conseiller_des_constaffel,her Hanns von Mùlnheim genant                         Hiltprant,johanns,"müllenheim, von",hiltebrant,,['her'],constoffeler,,,184,1,8
9,aves_aa_4R_1453_0009,1453,conseiller_des_constaffel,her Dietrich Burggraf,dietrich,burggraf,,,['her'],constoffeler,,,184,1,9
10,aves_aa_4R_1453_0010,1453,conseiller_des_constaffel,her Claus Lentzel,claus,lentzelin,,,['her'],constoffeler,,,184,1,10
11,aves_aa_4R_1453_0011,1453,conseiller_des_constaffel,her Bernhart Mùrsel,bernhart,mürsel,,,['her'],constoffeler,,,184,1,11
12,aves_aa_4R_1453_0012,1453,conseiller_des_constaffel,her Hanns Elhart der jung,johanns,ellenhart,,der junge,['her'],constoffeler,,,184,1,12
13,aves_aa_4R_1453_0013,1453,conseiller_des_constaffel,Hanns zuͦm Ruͦst,johanns,,"rust, zum",,,constoffeler,,,184,1,13
