,id,anneeMagistrature,magistrature,occurence,prenom,nom,surnom,genName,titres_roles,corps civique,corporation,poele,page,colonne,ligne
1,aves_aa_4R_1408_0001,1408,stettmeister,her Claus Zorn Schultheiss,claus,zorn,schultheiss,,['her'],constoffeler,,,139,1,1
2,aves_aa_4R_1408_0002,1408,stettmeister,her Heinrich von Mülnheim in Brantgasse,heinrich,"müllenheim, von","brantgasse, in",,['her'],constoffeler,,,139,1,2
3,aves_aa_4R_1408_0003,1408,stettmeister,Adam Löselin,adam,löselin,,,,constoffeler,,,139,1,3
4,aves_aa_4R_1408_0004,1408,stettmeister,Hetzel Rebstock,hetzel,rebestock,,,,constoffeler,,,139,1,4
5,aves_aa_4R_1408_0005,1408,ammeister,her Ülrich Gosse der ammeister,ulrich,gosse,,,"['her', 'ammeister']",echevinat,,,139,1,5
6,aves_aa_4R_1408_0006,1408,conseiller_des_constaffel,her Thoman von Endingen,thoman,"endingen, von",,,['her'],constoffeler,,,139,1,6
7,aves_aa_4R_1408_0007,1408,conseiller_des_constaffel,her Reimbolt Zorn Lappe,reimbolt,zorn,lapp,,['her'],constoffeler,,,139,1,7
8,aves_aa_4R_1408_0008,1408,conseiller_des_constaffel,her Wilhelm Clobelouch,wilhelm,klobelouch,,,['her'],constoffeler,,,139,1,8
9,aves_aa_4R_1408_0009,1408,conseiller_des_constaffel,her Claus von Westhus,claus,"westhus, von",,,['her'],constoffeler,,,139,1,9
10,aves_aa_4R_1408_0010,1408,conseiller_des_constaffel,Reimbolt Wetzel,reimbolt,wetzel,,,,constoffeler,,,139,1,10
11,aves_aa_4R_1408_0011,1408,conseiller_des_constaffel,Wilhelm von Mülnheim,wilhelm,"müllenheim, von",,,,constoffeler,,,139,1,11
12,aves_aa_4R_1408_0012,1408,conseiller_des_constaffel,Johanns Swarber inn Kirchgasse,johanns,schwarber,"kirchgasse, in",,,constoffeler,,,139,1,12
13,aves_aa_4R_1408_0013,1408,conseiller_des_constaffel,Otteman von Mülnheim,ottemann,"müllenheim, von",,,,constoffeler,,,139,1,13
