,id,anneeMagistrature,magistrature,occurence,prenom,nom,surnom,genName,titres_roles,corps civique,corporation,poele,page,colonne,ligne
1,aves_aa_4R_1445_0001,1445,stettmeister,her Ruͦdolff Zorn von Buͦlach ritter,rudolff,zorn,"bülach, von",,"['her', 'ritter']",constoffeler,,,176,1,1
2,aves_aa_4R_1445_0002,1445,stettmeister,her Burckart von Mùlnheim ritter der eilter,burkhart,"müllenheim, von",,,"['her', 'ritter']",constoffeler,,,176,1,2
3,aves_aa_4R_1445_0003,1445,stettmeister,her Reimbolt Spender,reimbolt,spender,,,['her'],constoffeler,,,176,1,3
4,aves_aa_4R_1445_0004,1445,stettmeister,her Reimbolt Wetzel,reimbolt,wetzel,,,['her'],constoffeler,,,176,1,4
5,aves_aa_4R_1445_0005,1445,ammeister,her Adam Riff der ammeister starb                         umb martin,adam,riffe,,,"['her', 'ammeister']",echevinat,,,176,1,5
6,aves_aa_4R_1445_0006,1445,ammeister,her Heinrich Meyer an sin stat kosen,heinrich,meiger,,,['her'],echevinat,,,176,1,6
7,aves_aa_4R_1445_0007,1445,conseiller_des_constaffel,her Hanns Wirich ritter,johanns,wirich,,,"['her', 'ritter']",constoffeler,,,176,1,8
8,aves_aa_4R_1445_0008,1445,conseiller_des_constaffel,her Bernhart Boͤckel,bernhart,böckel,,,['her'],constoffeler,,,176,1,9
9,aves_aa_4R_1445_0009,1445,conseiller_des_constaffel,her Hanns Heinrich Hùffel,johanns-heinrich,hüffelin,,,['her'],constoffeler,,,176,1,10
10,aves_aa_4R_1445_0010,1445,conseiller_des_constaffel,her Claus Lentzel,claus,lentzelin,,,['her'],constoffeler,,,176,1,11
11,aves_aa_4R_1445_0011,1445,conseiller_des_constaffel,her Bernhart Mùrsel,bernhart,mürsel,,,['her'],constoffeler,,,176,1,12
12,aves_aa_4R_1445_0012,1445,conseiller_des_constaffel,her Cuͦne Nope,kühne,nope,,,['her'],constoffeler,,,176,1,13
13,aves_aa_4R_1445_0013,1445,conseiller_des_constaffel,her Claus von Mùlnheim,claus,"müllenheim, von",,,['her'],constoffeler,,,176,1,14
