,id,anneeMagistrature,magistrature,occurence,prenom,nom,surnom,genName,titres_roles,corps civique,corporation,poele,page,colonne,ligne
1,aves_aa_4R_1442_0001,1442,stettmeister,her Walther Spiegel,walther,spiegel,,,['her'],constoffeler,,,173,1,1
2,aves_aa_4R_1442_0002,1442,stettmeister,her Hanns von Mùlnheim ritter der eilter,johanns,"müllenheim, von",,,"['her', 'ritter']",constoffeler,,,173,1,2
3,aves_aa_4R_1442_0003,1442,stettmeister,her Uͦlrich Bock der eilter,ulrich,bock,,,['her'],constoffeler,,,173,1,3
4,aves_aa_4R_1442_0004,1442,stettmeister,her Fridrich zuͦm Ruͦst,friedrich,,"rust, zum",,['her'],constoffeler,,,173,1,4
5,aves_aa_4R_1442_0005,1442,ammeister,her Hanns Meistersheim der                         ammeister,johanns,meistersheim,,,"['her', 'ammeister']",echevinat,,,173,1,5
6,aves_aa_4R_1442_0006,1442,conseiller_des_constaffel,her Heintz von Mùlnheim ritter,heintz,"müllenheim, von",,,"['her', 'ritter']",constoffeler,,,173,1,6
7,aves_aa_4R_1442_0007,1442,conseiller_des_constaffel,"her Hanns von Mùlnheim, Ottemans sun",johanns,"müllenheim, von",,,['her'],constoffeler,,,173,1,7
8,aves_aa_4R_1442_0008,1442,conseiller_des_constaffel,"her Uͦlrich Bock, Peter Box seligen sun",ulrich,bock,,,['her'],constoffeler,,,173,1,8
9,aves_aa_4R_1442_0009,1442,conseiller_des_constaffel,her Hannß Balthazar von Endingen,johanns-balthazar,"endingen, von",,,['her'],constoffeler,,,173,1,9
10,aves_aa_4R_1442_0010,1442,conseiller_des_constaffel,Conrat Bock,konrat,bock,,,,constoffeler,,,173,1,10
11,aves_aa_4R_1442_0011,1442,conseiller_des_constaffel,Boͤldelin Swob,böldemann,schwob,,,,constoffeler,,,173,1,11
12,aves_aa_4R_1442_0012,1442,conseiller_des_constaffel,Hanns Fuͤlle,johanns,fülle,,,,constoffeler,,,173,1,12
13,aves_aa_4R_1442_0013,1442,conseiller_des_constaffel,Hanns Buman,johanns,bauman,,,,constoffeler,,,173,1,13
14,aves_aa_4R_1442_0014,1442,conseiller_des_constaffel,Hanns Berer,johanns,berer,,,,constoffeler,,,173,1,14
15,aves_aa_4R_1442_0015,1442,conseiller_des_constaffel,Jacob Buman,jacob,bauman,,,,constoffeler,,,173,1,15
16,aves_aa_4R_1442_0016,1442,conseiller_des_marchands,her Adam Riffe altammeister,adam,riffe,,,"['her', 'altammeister']",echevinat,corporation_des_marchands,,173,1,16
17,aves_aa_4R_1442_0017,1442,conseiller_des_boulangers,Jacob Sporer,jacob,sporer,,,,echevinat,corporation_des_boulangers,,173,1,17
18,aves_aa_4R_1442_0018,1442,conseiller_des_bouchers,Voltz Wurmsser,völtz,wormser,,,,echevinat,corporation_des_bouchers,,173,1,18
19,aves_aa_4R_1442_0019,1442,conseiller_des_tonneliers,her Claus Schanlit altammeister,claus,schanlit,,,"['her', 'altammeister']",echevinat,corporation_des_tonneliers,,173,1,19
20,aves_aa_4R_1442_0020,1442,conseiller_des_drapiers,her Conrat Armbruster altammeister,konrat,armbruster,,,"['her', 'altammeister']",echevinat,corporation_des_drapiers,,173,1,20
21,aves_aa_4R_1442_0021,1442,conseiller_des_tanneurs,Hanns von Lare,johanns,"lahr, von",,,,echevinat,corporation_des_tanneurs,,173,1,21
22,aves_aa_4R_1442_0022,1442,conseiller_des_cabaretiers,Claus von Rore,claus,"rohr, von",,,,echevinat,corporation_des_cabaretiers,,173,1,22
23,aves_aa_4R_1442_0023,1442,conseiller_des_maçons,Hanns Walt,johanns,walt,,,,echevinat,corporation_des_maçons,,173,1,23
24,aves_aa_4R_1442_0024,1442,conseiller_des_forgerons,Rullin von Druhtersheim,ruhlemann,"trüchtersheim, von",,,,echevinat,corporation_des_forgerons,,173,1,24
25,aves_aa_4R_1442_0025,1442,conseiller_des_tailleurs,Conrat Schrotbanck,konrat,schrotbanck,,,,echevinat,corporation_des_tailleurs,,173,1,25
26,aves_aa_4R_1442_0026,1442,conseiller_des_bateliers,her Obreht Schalck altammeister,obrecht,schalk,,,"['her', 'altammeister']",echevinat,corporation_des_bateliers,,173,1,26
27,aves_aa_4R_1442_0027,1442,conseiller_des_pelletiers,Diebolt Blyweger,diebolt,bleiweger,,,,echevinat,corporation_des_pelletiers,,173,1,27
28,aves_aa_4R_1442_0028,1442,conseiller_des_charpentiers,Michel Ripel der jung,michel,rippel,,der junge,,echevinat,corporation_des_charpentiers,,173,1,28
29,aves_aa_4R_1442_0029,1442,conseiller_des_crieurs_et_mesureurs_de_vin,Clein Hanns zuͦm Hirtz,johanns,,"hirtz, zum",,,echevinat,corporation_des_crieurs_et_mesureurs_de_vin,,173,1,29
30,aves_aa_4R_1442_0030,1442,conseiller_des_cordonniers,Heintz Floͤsse,heintz,flöss,,,,echevinat,corporation_des_cordonniers,,173,1,30
31,aves_aa_4R_1442_0031,1442,conseiller_des_orfevres,Adolff Smalriem,adolff,schmalriem,,,,echevinat,corporation_des_orfevres,,173,1,31
32,aves_aa_4R_1442_0032,1442,conseiller_des_marchands_de_grains,Otteman Franckenheim,ottemann,frankenheim,,,,echevinat,corporation_des_marchands_de_grains,,173,1,32
33,aves_aa_4R_1442_0033,1442,conseiller_des_jardiniers,Hanns Hirt,johanns,hirt,,,,echevinat,corporation_des_jardiniers,,173,1,33
34,aves_aa_4R_1442_0034,1442,conseiller_des_pêcheurs,Hansekint Bruͤchel,hansekint,brüchelin,,,,echevinat,corporation_des_pêcheurs,,173,1,34
35,aves_aa_4R_1442_0035,1442,conseiller_des_barbiers_et_baigneurs,Peter von Bruͦmat der                            scherer,peter,"brümath, von",,,['scherer'],echevinat,corporation_des_barbiers_et_baigneurs,,173,1,35
36,aves_aa_4R_1442_0036,1442,conseiller_des_sauniers,Burckart Siferman,burkhart,siffermann,,,,echevinat,corporation_des_sauniers,,173,1,36
37,aves_aa_4R_1442_0037,1442,conseiller_des_tisserands,Diebolt Renner,diebolt,renner,,,,echevinat,corporation_des_tisserands,,173,1,37
38,aves_aa_4R_1442_0038,1442,conseiller_des_gourmets_et_courtiers,Diebolt Brant,diebolt,brant,,,,echevinat,corporation_des_gourmets_et_courtiers,,173,1,38
39,aves_aa_4R_1442_0039,1442,conseiller_des_charrons,Conrat Sahspach,konrat,sasbach,,,,echevinat,corporation_des_charrons,,173,1,39
40,aves_aa_4R_1442_0040,1442,conseiller_des_regrattiers_cordiers_et_fruitiers,Hanns Hesse,johanns,hesse,,,,echevinat,corporation_des_regrattiers_cordiers_et_fruitiers,,173,2,1
41,aves_aa_4R_1442_0041,1442,conseiller_des_coltineurs_de_tonneaux,Sigel von Dùrningen,sigel,"dürningen, von",,,,echevinat,corporation_des_coltineurs_de_tonneaux,,173,2,2
42,aves_aa_4R_1442_0042,1442,conseiller_des_constructeurs_de_bateaux,Cuͦntz Klye,küntz,klige,,,,echevinat,corporation_des_constructeurs_de_bateaux,,173,2,3
43,aves_aa_4R_1442_0043,1442,conseiller_des_huiliers_meuniers_et_tondeurs_de_draps,Berhtolt Hùgeler der mùller,bechtolt,hügeler,,,['mùller'],echevinat,corporation_des_huiliers_meuniers_et_tondeurs_de_draps,,173,2,5
