,id,anneeMagistrature,magistrature,occurence,prenom,nom,surnom,genName,titres_roles,corps civique,corporation,poele,page,colonne,ligne
1,aves_aa_4R_1423_0001,1423,stettmeister,her Eberhart von Mùlnheim,eberhart,"müllenheim, von",,,['her'],constoffeler,,,154,1,1
2,aves_aa_4R_1423_0002,1423,stettmeister,her Bernhart Bock,bernhart,bock,,,['her'],constoffeler,,,154,1,2
3,aves_aa_4R_1423_0003,1423,stettmeister,her Walther Spiegel,walther,spiegel,,,['her'],constoffeler,,,154,1,3
4,aves_aa_4R_1423_0004,1423,stettmeister,her Claus Melbruͤ,claus,melbrühe,,,['her'],constoffeler,,,154,1,4
5,aves_aa_4R_1423_0005,1423,ammeister,her Claus Schanlit der                      ammeister,claus,schanlit,,,"['her', 'ammeister']",echevinat,,,154,1,5
6,aves_aa_4R_1423_0006,1423,conseiller_des_constaffel,her Walther von Mùlnheim,walther,"müllenheim, von",,,['her'],constoffeler,,,154,1,6
7,aves_aa_4R_1423_0007,1423,conseiller_des_constaffel,her Bere von Heiligenstein,behremann,"heiligenstein, von",,,['her'],constoffeler,,,154,1,7
8,aves_aa_4R_1423_0008,1423,conseiller_des_constaffel,her Johanns Rebestock,johanns,rebestock,,,['her'],constoffeler,,,154,1,8
9,aves_aa_4R_1423_0009,1423,conseiller_des_constaffel,her Peter Bluͤmelin,peter,blumelin,,,['her'],constoffeler,,,154,1,9
10,aves_aa_4R_1423_0010,1423,conseiller_des_constaffel,her Uͦlrich Bock,ulrich,bock,,,['her'],constoffeler,,,154,1,10
11,aves_aa_4R_1423_0011,1423,conseiller_des_constaffel,her Walther Buman,walther,bauman,,,['her'],constoffeler,,,154,1,11
12,aves_aa_4R_1423_0012,1423,conseiller_des_constaffel,Wolffhelm Bock,wolffhelm,bock,,,,constoffeler,,,154,1,12
13,aves_aa_4R_1423_0013,1423,conseiller_des_constaffel,Wernher Sturm,wernher,sturm,,,,constoffeler,,,154,1,13
14,aves_aa_4R_1423_0014,1423,conseiller_des_constaffel,Hanns Hesse,johanns,hesse,,,,constoffeler,,,154,1,14
15,aves_aa_4R_1423_0015,1423,conseiller_des_constaffel,Heinrich Bertsche,heinrich,bertsch,,,,constoffeler,,,154,1,15
16,aves_aa_4R_1423_0016,1423,conseiller_des_constaffel,Peter Berer,peter,berer,,,,constoffeler,,,154,1,16
17,aves_aa_4R_1423_0017,1423,conseiller_des_marchands,Hanns Barpfennig,johanns,barpfennig,,,,echevinat,corporation_des_marchands,,154,1,17
