,id,anneeMagistrature,magistrature,occurence,prenom,nom,surnom,genName,titres_roles,corps civique,corporation,poele,page,colonne,ligne
1,aves_aa_4R_1434_0001,1434,stettmeister,her Thoman von Kageneck,thoman,"kageneck, von",,,['her'],constoffeler,,,165,1,1
2,aves_aa_4R_1434_0002,1434,stettmeister,her Heinrich von Mùlnheim von Landesperg ritter,heinrich,"müllenheim, von","landsberg, von",,"['her', 'ritter']",constoffeler,,,165,1,2
3,aves_aa_4R_1434_0003,1434,stettmeister,her Hanns Ellehart,johanns,ellenhart,,,['her'],constoffeler,,,165,1,3
4,aves_aa_4R_1434_0004,1434,stettmeister,her Cuͦn zuͦm Trùbel,kühne,"trübel, zum",,,['her'],constoffeler,,,165,1,4
5,aves_aa_4R_1434_0005,1434,ammeister,her Jacob von Geispoltzheim der                         ammeister,jacob,"geispoltzheim, von",,,"['her', 'ammeister']",echevinat,,,165,1,5
6,aves_aa_4R_1434_0006,1434,conseiller_des_constaffel,her Burckart von Mùlnheim,burkhart,"müllenheim, von",,,['her'],constoffeler,,,165,1,6
7,aves_aa_4R_1434_0007,1434,conseiller_des_constaffel,Berhtolt Zorn genant Schultheiss,bechtolt,zorn,schultheiss,,,constoffeler,,,165,1,7
8,aves_aa_4R_1434_0008,1434,conseiller_des_constaffel,her Wolffhelm Bock,wolffhelm,bock,,,['her'],constoffeler,,,165,1,8
9,aves_aa_4R_1434_0009,1434,conseiller_des_constaffel,Hanns Hùffel,johanns,hüffelin,,,,constoffeler,,,165,1,9
10,aves_aa_4R_1434_0010,1434,conseiller_des_constaffel,her Hesseman Hesse,hessemann,hesse,,,['her'],constoffeler,,,165,1,10
11,aves_aa_4R_1434_0011,1434,conseiller_des_constaffel,her Hanns Humbreht,johanns,humbrecht,,,['her'],constoffeler,,,165,1,11
12,aves_aa_4R_1434_0012,1434,conseiller_des_constaffel,Cuͦne Nope,kühne,nope,,,,constoffeler,,,165,1,12
13,aves_aa_4R_1434_0013,1434,conseiller_des_constaffel,Symont Kloͤblouch,symont,klobelouch,,,,constoffeler,,,165,1,13
14,aves_aa_4R_1434_0014,1434,conseiller_des_constaffel,Ludwig von Rosheim,ludwig,"rosheim, von",,,,constoffeler,,,165,1,14
15,aves_aa_4R_1434_0015,1434,conseiller_des_constaffel,Jacob Buman,jacob,bauman,,,,constoffeler,,,165,1,15
16,aves_aa_4R_1434_0016,1434,conseiller_des_marchands,her Adam Riffe altammeister,adam,riffe,,,"['her', 'altammeister']",echevinat,corporation_des_marchands,,165,1,16
17,aves_aa_4R_1434_0017,1434,conseiller_des_boulangers,Claus Linser,claus,linzer,,,,echevinat,corporation_des_boulangers,,165,1,17
18,aves_aa_4R_1434_0018,1434,conseiller_des_bouchers,Hanns Meister,johanns,meister,,,,echevinat,corporation_des_bouchers,,165,1,18
