,id,anneeMagistrature,magistrature,occurence,prenom,nom,surnom,genName,titres_roles,corps civique,corporation,poele,page,colonne,ligne
1,aves_aa_4R_1448_0001,1448,stettmeister,her Hanns Hùffel,johanns,hüffelin,,,['her'],constoffeler,,,179,1,1
2,aves_aa_4R_1448_0002,1448,stettmeister,her Heintz von Mùlnheim ritter,heintz,"müllenheim, von",,,"['her', 'ritter']",constoffeler,,,179,1,2
3,aves_aa_4R_1448_0003,1448,stettmeister,her Uͦlrich Bock der eilter,ulrich,bock,,,['her'],constoffeler,,,179,1,3
4,aves_aa_4R_1448_0004,1448,stettmeister,her Fridrich zuͦm Ruͦst,friedrich,,"rust, zum",,['her'],constoffeler,,,179,1,4
5,aves_aa_4R_1448_0005,1448,ammeister,her Jacob Wurmsser der                      ammeister,jacob,wormser,,,"['her', 'ammeister']",echevinat,,,179,1,5
6,aves_aa_4R_1448_0006,1448,conseiller_des_constaffel,her Thoman von Kageneck,thoman,"kageneck, von",,,['her'],constoffeler,,,179,1,6
7,aves_aa_4R_1448_0007,1448,conseiller_des_constaffel,"her Hanns von Mùlnheim, ottemans sun",johanns,"müllenheim, von",,,['her'],constoffeler,,,179,1,7
8,aves_aa_4R_1448_0008,1448,conseiller_des_constaffel,her Conrat Bock,konrat,bock,,,['her'],constoffeler,,,179,1,8
9,aves_aa_4R_1448_0009,1448,conseiller_des_constaffel,Joͤrg Zorn,jerge,zorn,,,,constoffeler,,,179,1,9
10,aves_aa_4R_1448_0010,1448,conseiller_des_constaffel,Berhtolt Zorn zuͦm Riet,bechtolt,zorn,"riet, zum",,,constoffeler,,,179,1,10
11,aves_aa_4R_1448_0011,1448,conseiller_des_constaffel,Diebolt von Mùlnheim,diebolt,"müllenheim, von",,,,constoffeler,,,179,1,11
12,aves_aa_4R_1448_0012,1448,conseiller_des_constaffel,Hanns von Wintertur,johanns,"winterthur, von",,,,constoffeler,,,179,1,12
13,aves_aa_4R_1448_0013,1448,conseiller_des_constaffel,Jacob Lentzel,jacob,lentzelin,,,,constoffeler,,,179,1,13
14,aves_aa_4R_1448_0014,1448,conseiller_des_constaffel,Walther Buman,walther,bauman,,,,constoffeler,,,179,1,14
15,aves_aa_4R_1448_0015,1448,conseiller_des_constaffel,Hanns Merswin,johanns,merswin,,,,constoffeler,,,179,1,15
16,aves_aa_4R_1448_0016,1448,conseiller_des_marchands,Conrat Riffe,konrat,riffe,,,,echevinat,corporation_des_marchands,,179,1,16
17,aves_aa_4R_1448_0017,1448,conseiller_des_boulangers,Claus Linser,claus,linzer,,,,echevinat,corporation_des_boulangers,,179,1,17
18,aves_aa_4R_1448_0018,1448,conseiller_des_bouchers,Wilhelm Betscholt,wilhelm,bechtolt,,,,echevinat,corporation_des_bouchers,,179,1,18
19,aves_aa_4R_1448_0019,1448,conseiller_des_tonneliers,Hanns Bretteler,johanns,brettler,,,,echevinat,corporation_des_tonneliers,,179,1,19
20,aves_aa_4R_1448_0020,1448,conseiller_des_drapiers,Hanns Renner,johanns,renner,,,,echevinat,corporation_des_drapiers,,179,1,20
21,aves_aa_4R_1448_0021,1448,conseiller_des_tanneurs,Diebolt Reimbolt,diebolt,reimbolt,,,,echevinat,corporation_des_tanneurs,,179,1,21
22,aves_aa_4R_1448_0022,1448,conseiller_des_cabaretiers,Erhart Boͧmgarter,erhart,baumgarter,,,,echevinat,corporation_des_cabaretiers,,179,1,22
23,aves_aa_4R_1448_0023,1448,conseiller_des_maçons,Hanns Walt,johanns,walt,,,,echevinat,corporation_des_maçons,,179,1,23
24,aves_aa_4R_1448_0024,1448,conseiller_des_forgerons,Hanns Wideman,johanns,weidemann,,,,echevinat,corporation_des_forgerons,,179,1,24
25,aves_aa_4R_1448_0025,1448,conseiller_des_tailleurs,Syfrit Zerig,sifrit,zerig,,,,echevinat,corporation_des_tailleurs,,179,1,25
26,aves_aa_4R_1448_0026,1448,conseiller_des_bateliers,her Obreht Schalck altammeister,obrecht,schalk,,,"['her', 'altammeister']",echevinat,corporation_des_bateliers,,179,1,26
27,aves_aa_4R_1448_0027,1448,conseiller_des_pelletiers,Claus von Erffurt,claus,"erfurt, von",,,,echevinat,corporation_des_pelletiers,,179,1,27
28,aves_aa_4R_1448_0028,1448,conseiller_des_charpentiers,Wilhelm von Geispoltzheim,wilhelm,"geispoltzheim, von",,,,echevinat,corporation_des_charpentiers,,179,1,28
29,aves_aa_4R_1448_0029,1448,conseiller_des_crieurs_et_mesureurs_de_vin,Hanns Stùdel,johanns,studel,,,,echevinat,corporation_des_crieurs_et_mesureurs_de_vin,,179,1,29
30,aves_aa_4R_1448_0030,1448,conseiller_des_cordonniers,Hanns von Zweibrùcken,johanns,"zweibrücken, von",,,,echevinat,corporation_des_cordonniers,,179,1,30
31,aves_aa_4R_1448_0031,1448,conseiller_des_orfevres,Martin Ernst,martin,ernst,,,,echevinat,corporation_des_orfevres,,179,1,31
32,aves_aa_4R_1448_0032,1448,conseiller_des_marchands_de_grains,Hanns Melbruͤ,johanns,melbrühe,,,,echevinat,corporation_des_marchands_de_grains,,179,1,32
33,aves_aa_4R_1448_0033,1448,conseiller_des_jardiniers,Hanns Trense,johanns,trense,,,,echevinat,corporation_des_jardiniers,,179,1,33
34,aves_aa_4R_1448_0034,1448,conseiller_des_pêcheurs,Michel Suntheim,michel,sundheim,,,,echevinat,corporation_des_pêcheurs,,179,1,34
35,aves_aa_4R_1448_0035,1448,conseiller_des_barbiers_et_baigneurs,Hanns im sluch,johanns,,"schluch, im",,,echevinat,corporation_des_barbiers_et_baigneurs,,179,1,35
