,id,anneeMagistrature,magistrature,occurence,prenom,nom,surnom,genName,titres_roles,corps civique,corporation,poele,page,colonne,ligne
1,aves_aa_4R_1414_0001,1414,stettmeister,her Claus von Westhus ritter,claus,"westhus, von",,,"['her', 'ritter']",constoffeler,,,145,1,1
2,aves_aa_4R_1414_0002,1414,stettmeister,her Johanns von Mùlnheim der junge ritter,johanns,"müllenheim, von",,der junge,"['her', 'ritter']",constoffeler,,,145,1,2
3,aves_aa_4R_1414_0003,1414,stettmeister,her Wilhelm Klöbelouch ritter,wilhelm,klobelouch,,,"['her', 'ritter']",constoffeler,,,145,1,3
4,aves_aa_4R_1414_0004,1414,stettmeister,her Johanns Mansse der junge ritter,johanns,manse,,der junge,"['her', 'ritter']",constoffeler,,,145,1,4
5,aves_aa_4R_1414_0005,1414,ammeister,her Michel Melbruͤ der ammeister,michel,melbrühe,,,"['her', 'ammeister']",echevinat,,,145,1,5
6,aves_aa_4R_1414_0006,1414,conseiller_des_constaffel,her Claus Zorn Schultheiss ritter,claus,zorn,schultheiss,,"['her', 'ritter']",constoffeler,,,145,1,6
7,aves_aa_4R_1414_0007,1414,conseiller_des_constaffel,her Heintzel von Mùlnheim,heintz,"müllenheim, von",,,['her'],constoffeler,,,145,1,7
8,aves_aa_4R_1414_0008,1414,conseiller_des_constaffel,Schochman Maler,schochmann,mahler,,,,constoffeler,,,145,1,8
9,aves_aa_4R_1414_0009,1414,conseiller_des_constaffel,Reimbolt Wetzel,reimbolt,wetzel,,,,constoffeler,,,145,1,9
10,aves_aa_4R_1414_0010,1414,conseiller_des_constaffel,Otteman von Mùlnheim,ottemann,"müllenheim, von",,,,constoffeler,,,145,1,10
11,aves_aa_4R_1414_0011,1414,conseiller_des_constaffel,Hanns Ludwig von Kageneck,johanns-ludwig,"kageneck, von",,,,constoffeler,,,145,1,11
12,aves_aa_4R_1414_0012,1414,conseiller_des_constaffel,Thoman von Endingen,thoman,"endingen, von",,,,constoffeler,,,145,1,12
13,aves_aa_4R_1414_0013,1414,conseiller_des_constaffel,Johanns Bock,johanns,bock,,,,constoffeler,,,145,1,13
14,aves_aa_4R_1414_0014,1414,conseiller_des_constaffel,Claus Merswin,claus,merswin,,,,constoffeler,,,145,1,14
15,aves_aa_4R_1414_0015,1414,conseiller_des_constaffel,Hug Völtsche,hug,völtsch,,,,constoffeler,,,145,1,15
16,aves_aa_4R_1414_0016,1414,conseiller_des_constaffel,Conrat Pfaffenlapp zuͦm Ruͦst,konrat,pfaffenlapp,"rust, zum",,,constoffeler,,,145,1,16
17,aves_aa_4R_1414_0017,1414,conseiller_des_constaffel,"Uͦlrich Bock, Uͦlrich Bocks seligen sun Inn Brantgasse",ulrich,bock,,,,constoffeler,,,145,1,17
18,aves_aa_4R_1414_0018,1414,conseiller_des_constaffel,Friderich Zorn von Epffich,friedrich,zorn,"epfig, von",,,constoffeler,,,145,1,18
19,aves_aa_4R_1414_0019,1414,conseiller_des_constaffel,Johanns Peterlin,johanns,peterlin,,,,constoffeler,,,145,1,19
20,aves_aa_4R_1414_0020,1414,conseiller_des_constaffel,Johanns Rebstock Inn mùnstergasse,johanns,rebestock,"münstergasse, in",,,constoffeler,,,145,1,20
21,aves_aa_4R_1414_0021,1414,conseiller_des_constaffel,Hanman von Goͤudertheim,hannemann,"geudertheim, von",,,,constoffeler,,,145,1,21
22,aves_aa_4R_1414_0022,1414,conseiller_des_constaffel,Claus von Heiligenstein,claus,"heiligenstein, von",,,,constoffeler,,,145,1,22
23,aves_aa_4R_1414_0023,1414,conseiller_des_constaffel,Hanns von Wintertur,johanns,"winterthur, von",,,,constoffeler,,,145,1,23
24,aves_aa_4R_1414_0024,1414,conseiller_des_constaffel,Ruͦdolff von Liehtenstein genant                         Swenninger,rudolff,"lichtenstein, von",schwenninger,,,constoffeler,,,145,1,24
25,aves_aa_4R_1414_0025,1414,conseiller_des_constaffel,Claus Berer,claus,berer,,,,constoffeler,,,145,1,25
