,id,anneeMagistrature,magistrature,occurence,prenom,nom,surnom,genName,titres_roles,corps civique,corporation,poele,page,colonne,ligne
1,aves_aa_4R_1406_0001,1406,stettmeister,her Schochman Maler,schochmann,mahler,,,['her'],constoffeler,,,137,1,1
2,aves_aa_4R_1406_0002,1406,stettmeister,her Johanns Bock,johanns,bock,,,['her'],constoffeler,,,137,1,2
3,aves_aa_4R_1406_0003,1406,stettmeister,her Ülrich Löselin,ulrich,löselin,,,['her'],constoffeler,,,137,1,3
4,aves_aa_4R_1406_0004,1406,stettmeister,her Hug Völtsche,hug,völtsch,,,['her'],constoffeler,,,137,1,4
5,aves_aa_4R_1406_0005,1406,ammeister,her Wilhelm Metziger der                      ammeister,wilhelm,metziger,,,"['her', 'ammeister']",echevinat,,,137,1,5
6,aves_aa_4R_1406_0006,1406,conseiller_des_constaffel,her Thoman von Endingen,thoman,"endingen, von",,,['her'],constoffeler,,,137,1,6
7,aves_aa_4R_1406_0007,1406,conseiller_des_constaffel,her Reimbolt Zorn dem man spricht Lappe,reimbolt,zorn,lapp,,['her'],constoffeler,,,137,1,7
8,aves_aa_4R_1406_0008,1406,conseiller_des_constaffel,her Heintz von Mülnheim,heintz,"müllenheim, von",,,['her'],constoffeler,,,137,1,8
9,aves_aa_4R_1406_0009,1406,conseiller_des_constaffel,her Wilhelm Clobelouch,wilhelm,klobelouch,,,['her'],constoffeler,,,137,1,9
10,aves_aa_4R_1406_0010,1406,conseiller_des_constaffel,her Claus von Bülach,claus,,"bülach, von",,['her'],constoffeler,,,137,1,10
11,aves_aa_4R_1406_0011,1406,conseiller_des_constaffel,Dietterich Burggrofe,dietrich,burggraf,,,,constoffeler,,,137,1,11
12,aves_aa_4R_1406_0012,1406,conseiller_des_constaffel,Wetzel Reimbolt,reimbolt,wetzel,,,,constoffeler,,,137,1,12
13,aves_aa_4R_1406_0013,1406,conseiller_des_constaffel,Wilhelm von Mülnheim,wilhelm,"müllenheim, von",,,,constoffeler,,,137,1,13
14,aves_aa_4R_1406_0014,1406,conseiller_des_constaffel,Andres Wyrich,andres,wirich,,,,constoffeler,,,137,1,14
15,aves_aa_4R_1406_0015,1406,conseiller_des_constaffel,Claus Merswin,claus,merswin,,,,constoffeler,,,137,1,15
16,aves_aa_4R_1406_0016,1406,conseiller_des_constaffel,Claus Gnÿpping,claus,gnipping,,,,constoffeler,,,137,1,16
17,aves_aa_4R_1406_0017,1406,conseiller_des_constaffel,Götze von Heiligenstein,götze,"heiligenstein, von",,,,constoffeler,,,137,1,17
18,aves_aa_4R_1406_0018,1406,conseiller_des_constaffel,Heintzman Gürteler,heintz,gürteler,,,,constoffeler,,,137,1,18
19,aves_aa_4R_1406_0019,1406,conseiller_des_constaffel,Conrat Pfaffenlapp züm Rüst,konrat,pfaffenlapp,"rust, zum",,,constoffeler,,,137,1,19
20,aves_aa_4R_1406_0020,1406,conseiller_des_constaffel,Johans Bertsche,johanns,bertsch,,,,constoffeler,,,137,1,20
21,aves_aa_4R_1406_0021,1406,conseiller_des_constaffel,Peter Blümelin,peter,blumelin,,,,constoffeler,,,137,1,21
22,aves_aa_4R_1406_0022,1406,conseiller_des_constaffel,Ülrich Bock der jungest,ulrich,bock,,,,constoffeler,,,137,1,22
23,aves_aa_4R_1406_0023,1406,conseiller_des_constaffel,Johans von Wintertur,johanns,"winterthur, von",,,,constoffeler,,,137,1,23
24,aves_aa_4R_1406_0024,1406,conseiller_des_constaffel,Hans Mansse,johanns,manse,,,,constoffeler,,,137,1,24
25,aves_aa_4R_1406_0025,1406,conseiller_des_constaffel,Cüne züm Trübel,kühne,"trübel, zum",,,,constoffeler,,,137,1,25
26,aves_aa_4R_1406_0026,1406,conseiller_des_constaffel,Rüther Vörster,ruther,förster,,,,constoffeler,,,137,1,26
27,aves_aa_4R_1406_0027,1406,conseiller_des_constaffel,Johans Peterlin,johanns,peterlin,,,,constoffeler,,,137,1,27
28,aves_aa_4R_1406_0028,1406,conseiller_des_constaffel,Dietterich Rebstock,dietrich,rebestock,,,,constoffeler,,,137,1,28
29,aves_aa_4R_1406_0029,1406,conseiller_des_constaffel,"Cüntz Pfafenlapp, Friderich Pfaffenlabs seligen sün",küntz,pfaffenlapp,,,,constoffeler,,,137,1,29
30,aves_aa_4R_1406_0030,1406,conseiller_des_marchands,Peter Riffe,peter,riffe,,,,echevinat,corporation_des_marchands,,137,1,30
31,aves_aa_4R_1406_0031,1406,conseiller_des_boulangers,Cüntze Gerter,küntz,gerter,,,,echevinat,corporation_des_boulangers,,137,1,31
32,aves_aa_4R_1406_0032,1406,conseiller_des_bouchers,Peter Museler,peter,müseler,,,,echevinat,corporation_des_bouchers,,137,1,32
33,aves_aa_4R_1406_0033,1406,conseiller_des_drapiers,Claus Spilman,claus,spielmann,,,,echevinat,corporation_des_drapiers,,137,1,33
34,aves_aa_4R_1406_0034,1406,conseiller_des_tonneliers,Claus Schanlit,claus,schanlit,,,,echevinat,corporation_des_tonneliers,,137,1,34
