,id,anneeMagistrature,magistrature,occurence,prenom,nom,surnom,genName,titres_roles,corps civique,corporation,poele,page,colonne,ligne
1,aves_aa_4R_1446_0001,1446,stettmeister,her Andres Wirich,andres,wirich,,,['her'],constoffeler,,,177,1,1
2,aves_aa_4R_1446_0002,1446,stettmeister,her Heintz von Mùlnheim ritter,heintz,"müllenheim, von",,,"['her', 'ritter']",constoffeler,,,177,1,2
3,aves_aa_4R_1446_0003,1446,stettmeister,her Ludwig von Rosheim,ludwig,"rosheim, von",,,['her'],constoffeler,,,177,1,3
4,aves_aa_4R_1446_0004,1446,stettmeister,her Fridrich zuͦm Ruͦst,friedrich,,"rust, zum",,['her'],constoffeler,,,177,1,4
5,aves_aa_4R_1446_0005,1446,ammeister,her Claus Schanlit der                      ammeister,claus,schanlit,,,"['her', 'ammeister']",echevinat,,,177,1,5
6,aves_aa_4R_1446_0006,1446,conseiller_des_constaffel,her Thoman von Kageneck,thoman,"kageneck, von",,,['her'],constoffeler,,,177,1,6
7,aves_aa_4R_1446_0007,1446,conseiller_des_constaffel,"her Hanns von Mùlnheim, Ottemans sun",johanns,"müllenheim, von",,,['her'],constoffeler,,,177,1,7
8,aves_aa_4R_1446_0008,1446,conseiller_des_constaffel,"her Uͦlrich Bock, Peter Bocks sun",ulrich,bock,,,['her'],constoffeler,,,177,1,8
9,aves_aa_4R_1446_0009,1446,conseiller_des_constaffel,Berhtolt Zorn genant Schultheiss,bechtolt,zorn,schultheiss,,,constoffeler,,,177,1,9
10,aves_aa_4R_1446_0010,1446,conseiller_des_constaffel,Berhtolt Zorn zuͦm Riet,bechtolt,zorn,"riet, zum",,,constoffeler,,,177,1,10
11,aves_aa_4R_1446_0011,1446,conseiller_des_constaffel,Jacob Lentzel,jacob,lentzelin,,,,constoffeler,,,177,1,11
12,aves_aa_4R_1446_0012,1446,conseiller_des_constaffel,Bernhart Vener,bernhart,vener,,,,constoffeler,,,177,1,12
13,aves_aa_4R_1446_0013,1446,conseiller_des_constaffel,Walther Buman,walther,bauman,,,,constoffeler,,,177,1,13
14,aves_aa_4R_1446_0014,1446,conseiller_des_constaffel,Hanns Merswin,johanns,merswin,,,,constoffeler,,,177,1,14
15,aves_aa_4R_1446_0015,1446,conseiller_des_constaffel,Hanns Berer,johanns,berer,,,,constoffeler,,,177,1,15
16,aves_aa_4R_1446_0016,1446,conseiller_des_marchands,Steffan Sahsse,stefan,sachsen,,,,echevinat,corporation_des_marchands,,177,1,16
17,aves_aa_4R_1446_0017,1446,conseiller_des_boulangers,Walther Dùrre,walther,dürr,,,,echevinat,corporation_des_boulangers,,177,1,17
18,aves_aa_4R_1446_0018,1446,conseiller_des_bouchers,Voltz Wurmsser,völtz,wormser,,,,echevinat,corporation_des_bouchers,,177,1,18
19,aves_aa_4R_1446_0019,1446,conseiller_des_tonneliers,Wernlin an steinstrasse,wernher,,"steinstrasse, an der",,,echevinat,corporation_des_tonneliers,,177,1,19
20,aves_aa_4R_1446_0020,1446,conseiller_des_drapiers,her Conrat Armbruster altammeister,konrat,armbruster,,,"['her', 'altammeister']",echevinat,corporation_des_drapiers,,177,1,20
21,aves_aa_4R_1446_0021,1446,conseiller_des_tanneurs,Hanns Vendenheim,johanns,vendenheim,,,,echevinat,corporation_des_tanneurs,,177,1,21
22,aves_aa_4R_1446_0022,1446,conseiller_des_cabaretiers,Eberlin von Druhtersheim,eberhart,"trüchtersheim, von",,,,echevinat,corporation_des_cabaretiers,,177,1,22
23,aves_aa_4R_1446_0023,1446,conseiller_des_maçons,Michel von Molsheim,michel,"molsheim, von",,,,echevinat,corporation_des_maçons,,177,1,23
24,aves_aa_4R_1446_0024,1446,conseiller_des_forgerons,Rullin von Druhtersheim,ruhlemann,"trüchtersheim, von",,,,echevinat,corporation_des_forgerons,,177,1,24
25,aves_aa_4R_1446_0025,1446,conseiller_des_tailleurs,Conrat Schrotbanck,konrat,schrotbanck,,,,echevinat,corporation_des_tailleurs,,177,1,25
26,aves_aa_4R_1446_0026,1446,conseiller_des_bateliers,her Obreht Schalck altammeister,obrecht,schalk,,,"['her', 'altammeister']",echevinat,corporation_des_bateliers,,177,1,26
27,aves_aa_4R_1446_0027,1446,conseiller_des_pelletiers,Hanns Spirer,johanns,spirer,,,,echevinat,corporation_des_pelletiers,,177,1,27
28,aves_aa_4R_1446_0028,1446,conseiller_des_charpentiers,Fritsch uff dem werde,fritsch,,"werde, uff dem",,,echevinat,corporation_des_charpentiers,,177,1,28
