,id,anneeMagistrature,magistrature,occurence,prenom,nom,surnom,genName,titres_roles,corps civique,corporation,poele,page,colonne,ligne
1,aves_aa_4R_1401_0001,1401,stettmeister,her Johanns von Wickersheim,johanns,"wickersheim, von",,,['her'],constoffeler,,,132,1,1
2,aves_aa_4R_1401_0002,1401,stettmeister,Ülrich Bock der Jung,ulrich,bock,,der junge,,constoffeler,,,132,1,2
3,aves_aa_4R_1401_0003,1401,stettmeister,Bere von Heiligenstein,behremann,"heiligenstein, von",,,,constoffeler,,,132,1,3
4,aves_aa_4R_1401_0004,1401,stettmeister,Behtolt von Rosheim,bechtolt,"rosheim, von",,,,constoffeler,,,132,1,4
5,aves_aa_4R_1401_0005,1401,ammeister,her Peter Sünner der ammeister,peter,sünner,,,"['her', 'ammeister']",echevinat,,,132,1,5
6,aves_aa_4R_1401_0006,1401,conseiller_des_constaffel,her Leonhart Zorn genant Schultheiss,lienhart,zorn,schultheiss,,['her'],constoffeler,,,132,1,6
7,aves_aa_4R_1401_0007,1401,conseiller_des_constaffel,her Burckart von Mülnheim von Rechberg,burkhart,"müllenheim, von","rechberg, von",,['her'],constoffeler,,,132,1,7
8,aves_aa_4R_1401_0008,1401,conseiller_des_constaffel,her Rülman Swarber,ruhlemann,schwarber,,,['her'],constoffeler,,,132,1,8
9,aves_aa_4R_1401_0009,1401,conseiller_des_constaffel,Dietrich Burggraf,dietrich,burggraf,,,,constoffeler,,,132,1,9
10,aves_aa_4R_1401_0010,1401,conseiller_des_constaffel,Reimbolt Wetzel,reimbolt,wetzel,,,,constoffeler,,,132,1,10
11,aves_aa_4R_1401_0011,1401,conseiller_des_constaffel,Heinrich von Mülnheim von Rechberg,heinrich,"müllenheim, von","rechberg, von",,,constoffeler,,,132,1,11
12,aves_aa_4R_1401_0012,1401,conseiller_des_constaffel,Schochman Maler,schochmann,mahler,,,,constoffeler,,,132,1,12
13,aves_aa_4R_1401_0013,1401,conseiller_des_constaffel,Bernhart von Matzenheim,bernhart,"matzenheim, von",,,,constoffeler,,,132,1,13
