,id,anneeMagistrature,magistrature,occurence,prenom,nom,surnom,genName,titres_roles,corps civique,corporation,poele,page,colonne,ligne
1,aves_aa_4R_1488_0001,1488,stettmeister,her Wilhelm Boͤcklin ritter,wilhelm,böckel,,,"['her', 'ritter']",constoffeler,,,215,1,1
2,aves_aa_4R_1488_0002,1488,stettmeister,her Ott Sturm ritter,ottemann,sturm,,,"['her', 'ritter']",constoffeler,,,215,1,2
3,aves_aa_4R_1488_0003,1488,stettmeister,her Claus Wormsser ritter,claus,wormser,,,"['her', 'ritter']",constoffeler,,,215,1,3
4,aves_aa_4R_1488_0004,1488,stettmeister,her Hans von Seckingen ritter,johanns,"säckingen, von",,,"['her', 'ritter']",constoffeler,,,215,1,4
5,aves_aa_4R_1488_0005,1488,ammeister,her Peter Schott der ammeister,peter,schott,,,"['her', 'ammeister']",echevinat,,,215,1,5
6,aves_aa_4R_1488_0006,1488,conseiller_des_constaffel,her Hans Wilhelm zum Riette ritter,johanns-wilhelm,,"riet, zum",,"['her', 'ritter']",constoffeler,,,215,1,6
7,aves_aa_4R_1488_0007,1488,conseiller_des_constaffel,Peter Rebestock,peter,rebestock,,,,constoffeler,,,215,1,7
8,aves_aa_4R_1488_0008,1488,conseiller_des_constaffel,Hans Völtsch,johanns,völtsch,,,,constoffeler,,,215,1,8
9,aves_aa_4R_1488_0009,1488,conseiller_des_constaffel,Caspar Klobeloch,caspar,klobelouch,,,,constoffeler,,,215,1,9
10,aves_aa_4R_1488_0010,1488,conseiller_des_constaffel,Balthazar Böcklin,balthazar,böckel,,,,constoffeler,,,215,1,10
11,aves_aa_4R_1488_0011,1488,conseiller_des_constaffel,Hansludwig von Endingen,johanns-ludwig,"endingen, von",,,,constoffeler,,,215,1,11
12,aves_aa_4R_1488_0012,1488,conseiller_des_bateliers,Götz von Hohemburg,götze,"hohenburg, von",,,,echevinat,corporation_des_bateliers,,215,1,12
13,aves_aa_4R_1488_0013,1488,conseiller_des_marchands,Hans Erhart von Rotwil,johanns-erhart,"rottweil, von",,,,echevinat,corporation_des_marchands,,215,1,13
14,aves_aa_4R_1488_0014,1488,conseiller_des_bouchers,her Marx Kerling altammeister,marx,kerling,,,"['her', 'altammeister']",echevinat,corporation_des_bouchers,,215,1,14
15,aves_aa_4R_1488_0015,1488,conseiller_des_cabaretiers,Adam Mesener,adam,messner,,,,echevinat,corporation_des_cabaretiers,,215,1,15
16,aves_aa_4R_1488_0016,1488,conseiller_des_drapiers,Obreht Armbroster,obrecht,armbruster,,,,echevinat,corporation_des_drapiers,,215,1,16
17,aves_aa_4R_1488_0017,1488,conseiller_des_marchands_de_grains,Claus Jorger,claus,jerger,,,,echevinat,corporation_des_marchands_de_grains,,215,1,17
18,aves_aa_4R_1488_0018,1488,conseiller_des_sauniers,Lienhart Trachenfelß,lienhart,trachenfeils,,,,echevinat,corporation_des_sauniers,,215,1,18
19,aves_aa_4R_1488_0019,1488,conseiller_des_orfevres,Steffan Rotschilt,stefan,rotschilt,,,,echevinat,corporation_des_orfevres,,215,1,19
20,aves_aa_4R_1488_0020,1488,conseiller_des_boulangers,Hans Waldener,johanns,waldener,,,,echevinat,corporation_des_boulangers,,215,1,21
21,aves_aa_4R_1488_0021,1488,conseiller_des_pelletiers,Arbgast Burnherre,arbogast,burnherr,,,,echevinat,corporation_des_pelletiers,,215,1,22
22,aves_aa_4R_1488_0022,1488,conseiller_des_tonneliers,Florentz Müge,florentz,müge,,,,echevinat,corporation_des_tonneliers,,215,1,23
23,aves_aa_4R_1488_0023,1488,conseiller_des_tanneurs,Oberlin von Bùre,oberlin,"büre, von",,,,echevinat,corporation_des_tanneurs,,215,1,24
24,aves_aa_4R_1488_0024,1488,conseiller_des_gourmets_et_courtiers,Conrat Hungerstein,konrat,hungerstein,,,,echevinat,corporation_des_gourmets_et_courtiers,,215,1,25
25,aves_aa_4R_1488_0025,1488,conseiller_des_tailleurs,Hans Franck,johanns,frank,,,,echevinat,corporation_des_tailleurs,,215,1,26
26,aves_aa_4R_1488_0026,1488,conseiller_des_forgerons,Rülin von Truhtersheim,ruhlemann,"trüchtersheim, von",,,,echevinat,corporation_des_forgerons,,215,1,28
27,aves_aa_4R_1488_0027,1488,conseiller_des_cordonniers,Hans Burckart,johanns,burkhart,,,,echevinat,corporation_des_cordonniers,,215,1,29
28,aves_aa_4R_1488_0028,1488,conseiller_des_pêcheurs,"Diebolt Volck, ertranck secunda post                            petri et                         pauli",diebolt,volk,,,,echevinat,corporation_des_pêcheurs,,215,1,30
29,aves_aa_4R_1488_0029,1488,conseiller_des_charrons,Marx Rebestock,marx,rebestock,,,,echevinat,corporation_des_charrons,,215,1,32
30,aves_aa_4R_1488_0030,1488,conseiller_des_jardiniers,Andres Trense,andres,trense,,,,echevinat,corporation_des_jardiniers,,215,1,34
31,aves_aa_4R_1488_0031,1488,conseiller_des_maçons,Blesin Friderich,blesin,friedrich,,,,echevinat,corporation_des_maçons,,215,1,35
