,id,anneeMagistrature,magistrature,occurence,prenom,nom,surnom,genName,titres_roles,corps civique,corporation,poele,page,colonne,ligne
1,aves_aa_4R_1439_0001,1439,stettmeister,her Johanns Zorn ritter,johanns,zorn,,,"['her', 'ritter']",constoffeler,,,170,1,1
2,aves_aa_4R_1439_0002,1439,stettmeister,her Johanns von Mùlnheim genant                         Hiltebrant,johanns,"müllenheim, von",hiltebrant,,['her'],constoffeler,,,170,1,2
3,aves_aa_4R_1439_0003,1439,stettmeister,her Clausfridrich Bùhssener,claus-friedrich,büchsener,,,['her'],constoffeler,,,170,1,3
4,aves_aa_4R_1439_0004,1439,stettmeister,her Cuͦne Nope,kühne,nope,,,['her'],constoffeler,,,170,1,4
5,aves_aa_4R_1439_0005,1439,ammeister,her Claus Melbruͤ der ammeister,claus,melbrühe,,,"['her', 'ammeister']",echevinat,,,170,1,5
6,aves_aa_4R_1439_0006,1439,conseiller_des_constaffel,her Reimbolt Spender,reimbolt,spender,,,['her'],constoffeler,,,170,1,6
7,aves_aa_4R_1439_0007,1439,conseiller_des_constaffel,her Thoman von Kageneck,thoman,"kageneck, von",,,['her'],constoffeler,,,170,1,7
8,aves_aa_4R_1439_0008,1439,conseiller_des_constaffel,her Bernhart Boͤckel,bernhart,böckel,,,['her'],constoffeler,,,170,1,8
9,aves_aa_4R_1439_0009,1439,conseiller_des_constaffel,her Claus Lentzel,claus,lentzelin,,,['her'],constoffeler,,,170,1,9
10,aves_aa_4R_1439_0010,1439,conseiller_des_constaffel,her Uͦlrich Bock,ulrich,bock,,,['her'],constoffeler,,,170,1,10
11,aves_aa_4R_1439_0011,1439,conseiller_des_constaffel,"her Hanns von Mùlnheim, Ottemans sùn",johanns,"müllenheim, von",,,['her'],constoffeler,,,170,1,11
12,aves_aa_4R_1439_0012,1439,conseiller_des_constaffel,Hannsheinrich Hùffel,johanns-heinrich,hüffelin,,,,constoffeler,,,170,1,12
13,aves_aa_4R_1439_0013,1439,conseiller_des_constaffel,Berhtolt Zorn zuͦm Riet,bechtolt,zorn,"riet, zum",,,constoffeler,,,170,1,13
14,aves_aa_4R_1439_0014,1439,conseiller_des_constaffel,Bernhart Mùrsel,bernhart,mürsel,,,,constoffeler,,,170,1,14
15,aves_aa_4R_1439_0015,1439,conseiller_des_constaffel,Claus Hesse,claus,hesse,,,,constoffeler,,,170,1,15
16,aves_aa_4R_1439_0016,1439,conseiller_des_marchands,Claus Boͤschwilre,claus,böschwiller,,,,echevinat,corporation_des_marchands,,170,1,16
17,aves_aa_4R_1439_0017,1439,conseiller_des_boulangers,Mathis von Ettenheim,mathis,"ettenheim, von",,,,echevinat,corporation_des_boulangers,,170,1,17
18,aves_aa_4R_1439_0018,1439,conseiller_des_bouchers,Jacob Kerling,jacob,kerling,,,,echevinat,corporation_des_bouchers,,170,1,18
19,aves_aa_4R_1439_0019,1439,conseiller_des_tonneliers,her Claus Schanlit altammeister,claus,schanlit,,,"['her', 'altammeister']",echevinat,corporation_des_tonneliers,,170,1,19
20,aves_aa_4R_1439_0020,1439,conseiller_des_drapiers,Hanns Renner der junge,johanns,renner,,der junge,,echevinat,corporation_des_drapiers,,170,2,1
21,aves_aa_4R_1439_0021,1439,conseiller_des_tanneurs,Claus Duntzenheim,claus,duntzenheim,,,,echevinat,corporation_des_tanneurs,,170,2,2
22,aves_aa_4R_1439_0022,1439,conseiller_des_cabaretiers,her Hug Dossenheim altammeister,hug,dossenheim,,,"['her', 'altammeister']",echevinat,corporation_des_cabaretiers,,170,2,3
23,aves_aa_4R_1439_0023,1439,conseiller_des_maçons,Hanns Eckboltzheim,johanns,eckboltzheim,,,,echevinat,corporation_des_maçons,,170,1,20
24,aves_aa_4R_1439_0024,1439,conseiller_des_forgerons,Heinrich Meyger,heinrich,meiger,,,,echevinat,corporation_des_forgerons,,170,1,21
25,aves_aa_4R_1439_0025,1439,conseiller_des_tailleurs,Jacob Rotgebe,jacob,rotgebe,,,,echevinat,corporation_des_tailleurs,,170,1,22
26,aves_aa_4R_1439_0026,1439,conseiller_des_bateliers,Frantz Berner,frantz,berner,,,,echevinat,corporation_des_bateliers,,170,1,23
27,aves_aa_4R_1439_0027,1439,conseiller_des_pelletiers,Hanns zuͦr Hellen,johanns,"hellen, zur",,,,echevinat,corporation_des_pelletiers,,170,1,24
28,aves_aa_4R_1439_0028,1439,conseiller_des_charpentiers,Fritsch uff dem werde,fritsch,,"werde, uff dem",,,echevinat,corporation_des_charpentiers,,170,1,25
29,aves_aa_4R_1439_0029,1439,conseiller_des_crieurs_et_mesureurs_de_vin,Hanns Hechde,johanns,hechde,,,,echevinat,corporation_des_crieurs_et_mesureurs_de_vin,,170,1,26
30,aves_aa_4R_1439_0030,1439,conseiller_des_cordonniers,Cuͦntz Heiden,küntz,heide,,,,echevinat,corporation_des_cordonniers,,170,1,27
31,aves_aa_4R_1439_0031,1439,conseiller_des_orfevres,Heinrich Steffan XIII,heinrich,stefan,,,['XIII'],echevinat,corporation_des_orfevres,,170,1,28
32,aves_aa_4R_1439_0032,1439,conseiller_des_marchands_de_grains,Heinrich Birboͧm,heinrich,birbaum,,,,echevinat,corporation_des_marchands_de_grains,,170,1,29
33,aves_aa_4R_1439_0033,1439,conseiller_des_jardiniers,Churin an steinstrasse,khurin,"steinstrasse, an der",,,,echevinat,corporation_des_jardiniers,,170,1,30
34,aves_aa_4R_1439_0034,1439,conseiller_des_pêcheurs,Anshelm Grafe,anshelm,graff,,,,echevinat,corporation_des_pêcheurs,,170,1,31
35,aves_aa_4R_1439_0035,1439,conseiller_des_barbiers_et_baigneurs,Marx Rorer,marx,rohrer,,,,echevinat,corporation_des_barbiers_et_baigneurs,,170,1,32
