,id,anneeMagistrature,magistrature,occurence,prenom,nom,surnom,genName,titres_roles,corps civique,corporation,poele,page,colonne,ligne
1,aves_aa_4R_1462_0001,1462,stettmeister,her Claus Zorn von Buͦlach,claus,zorn,"bülach, von",,['her'],constoffeler,,,193,1,1
2,aves_aa_4R_1462_0002,1462,stettmeister,her Hanns Boͤckel ritter,johanns,böckel,,,"['her', 'ritter']",constoffeler,,,193,1,2
3,aves_aa_4R_1462_0003,1462,stettmeister,her Fridrich zuͦm Ruͦst ritter,friedrich,,"rust, zum",,"['her', 'ritter']",constoffeler,,,193,1,3
4,aves_aa_4R_1462_0004,1462,stettmeister,her Ludwig von Mùlnheim,ludwig,"müllenheim, von",,,['her'],constoffeler,,,193,1,4
5,aves_aa_4R_1462_0005,1462,ammeister,her Hanns Lumbart der ammeister,johanns,lumbart,,,"['her', 'ammeister']",echevinat,,,193,1,5
6,aves_aa_4R_1462_0006,1462,conseiller_des_constaffel,her Hanns Hùffel,johanns,hüffelin,,,['her'],constoffeler,,,193,2,1
7,aves_aa_4R_1462_0007,1462,conseiller_des_constaffel,her Hanns Merswin,johanns,merswin,,,['her'],constoffeler,,,193,2,2
8,aves_aa_4R_1462_0008,1462,conseiller_des_constaffel,Diebolt Lentzel,diebolt,lentzelin,,,,constoffeler,,,193,2,3
9,aves_aa_4R_1462_0009,1462,conseiller_des_constaffel,Hanns Berer,johanns,berer,,,,constoffeler,,,193,2,4
10,aves_aa_4R_1462_0010,1462,conseiller_des_constaffel,Thoman Elhart,thoman,ellenhart,,,,constoffeler,,,193,2,5
11,aves_aa_4R_1462_0011,1462,conseiller_des_constaffel,Thoman Bùhssener,thoman,büchsener,,,,constoffeler,,,193,2,6
12,aves_aa_4R_1462_0012,1462,conseiller_des_constaffel,Bernhart Bock,bernhart,bock,,,,constoffeler,,,193,2,7
13,aves_aa_4R_1462_0013,1462,conseiller_des_constaffel,Caspar zuͦr Megde,caspar,"megde, zur",,,,constoffeler,,,193,2,8
14,aves_aa_4R_1462_0014,1462,conseiller_des_constaffel,Hanns Voͦltsche,johanns,völtsch,,,,constoffeler,,,193,2,9
15,aves_aa_4R_1462_0015,1462,conseiller_des_constaffel,Hanns Riffe,johanns,riffe,,,,constoffeler,,,193,2,10
16,aves_aa_4R_1462_0016,1462,conseiller_des_marchands,Peter Arge,peter,arge,,,,echevinat,corporation_des_marchands,,193,2,11
