,id,anneeMagistrature,magistrature,occurence,prenom,nom,surnom,genName,titres_roles,corps civique,corporation,poele,page,colonne,ligne
1,aves_aa_4R_1415_0001,1415,stettmeister,her Claus Ottfriderich,claus,ottfriedrich,,,['her'],constoffeler,,,146,1,1
2,aves_aa_4R_1415_0002,1415,stettmeister,her Lùtoltz Hanns von Mùlnheim ritter,johanns,"müllenheim, von",,,"['her', 'ritter']",constoffeler,,,146,1,2
3,aves_aa_4R_1415_0003,1415,stettmeister,her Johanns ruͦdolff von Endingen ritter,johanns-rudolff,"endingen, von",,,"['her', 'ritter']",constoffeler,,,146,1,3
4,aves_aa_4R_1415_0004,1415,stettmeister,her Hetzel Rebstock,hetzel,rebestock,,,['her'],constoffeler,,,146,1,4
5,aves_aa_4R_1415_0005,1415,ammeister,her Johanns Betscholt der                      ammeister,johanns,bechtolt,,,"['her', 'ammeister']",echevinat,,,146,1,5
6,aves_aa_4R_1415_0006,1415,conseiller_des_constaffel,her Reimbolt Hùffel ritter,reimbolt,hüffelin,,,"['her', 'ritter']",constoffeler,,,146,1,6
7,aves_aa_4R_1415_0007,1415,conseiller_des_constaffel,her Johanns Zorn von Eckerich ritter,johanns,zorn,"eckerich, von",,"['her', 'ritter']",constoffeler,,,146,1,7
8,aves_aa_4R_1415_0008,1415,conseiller_des_constaffel,her Uͦlrich Lösel ritter,ulrich,löselin,,,"['her', 'ritter']",constoffeler,,,146,1,8
9,aves_aa_4R_1415_0009,1415,conseiller_des_constaffel,her Gosse Burggraf ritter,gosse,burggraf,,,"['her', 'ritter']",constoffeler,,,146,1,9
10,aves_aa_4R_1415_0010,1415,conseiller_des_constaffel,Wilhelm von Mùlnheim,wilhelm,"müllenheim, von",,,,constoffeler,,,146,1,10
11,aves_aa_4R_1415_0011,1415,conseiller_des_constaffel,Walther von Mùlnheim der eilter,walther,"müllenheim, von",,,,constoffeler,,,146,1,11
12,aves_aa_4R_1415_0012,1415,conseiller_des_constaffel,Reimbolt Spender,reimbolt,spender,,,,constoffeler,,,146,1,12
