,id,anneeMagistrature,magistrature,occurence,prenom,nom,surnom,genName,titres_roles,corps civique,corporation,poele,page,colonne,ligne
1,aves_aa_4R_1490_0001,1490,stettmeister,her Wilhelm Böcklin ritter,wilhelm,böckel,,,"['her', 'ritter']",constoffeler,,,216,1,1
2,aves_aa_4R_1490_0002,1490,stettmeister,her Friderich Bock ritter,friedrich,bock,,,"['her', 'ritter']",constoffeler,,,216,1,2
3,aves_aa_4R_1490_0003,1490,stettmeister,her Ott Sturm ritter,ottemann,sturm,,,"['her', 'ritter']",constoffeler,,,216,1,3
4,aves_aa_4R_1490_0004,1490,stettmeister,her Peter Voltsch ritter,peter,völtsch,,,"['her', 'ritter']",constoffeler,,,216,1,4
5,aves_aa_4R_1490_0005,1490,ammeister,her Claus Bömgarter der                      ammeister,claus,baumgarter,,,"['her', 'ammeister']",echevinat,,,216,1,5
6,aves_aa_4R_1490_0006,1490,conseiller_des_constaffel,her Caspar von Urendorff ritter,caspar,"urendorf, von",,,"['her', 'ritter']",constoffeler,,,216,1,6
7,aves_aa_4R_1490_0007,1490,conseiller_des_constaffel,Peter Rebestock,peter,rebestock,,,,constoffeler,,,216,1,7
8,aves_aa_4R_1490_0008,1490,conseiller_des_constaffel,Jörge Berer,jerge,berer,,,,constoffeler,,,216,1,8
9,aves_aa_4R_1490_0009,1490,conseiller_des_constaffel,Jacob Elhart,jacob,ellenhart,,,,constoffeler,,,216,1,9
10,aves_aa_4R_1490_0010,1490,conseiller_des_constaffel,Jacob Wormsser,jacob,wormser,,,,constoffeler,,,216,1,10
11,aves_aa_4R_1490_0011,1490,conseiller_des_constaffel,Ludwig von Mùlnheim,ludwig,"müllenheim, von",,,,constoffeler,,,216,1,11
12,aves_aa_4R_1490_0012,1490,conseiller_des_bateliers,Hans Berlin,johanns,berlin,,,,echevinat,corporation_des_bateliers,,216,1,12
13,aves_aa_4R_1490_0013,1490,conseiller_des_marchands,Andres Hapmacher,andres,happmacher,,,,echevinat,corporation_des_marchands,,216,1,13
14,aves_aa_4R_1490_0014,1490,conseiller_des_bouchers,Behtolt Offemburg,bechtolt,offenburg,,,,echevinat,corporation_des_bouchers,,216,1,14
15,aves_aa_4R_1490_0015,1490,conseiller_des_cabaretiers,Jacob Gerbott,jacob,gerbot,,,,echevinat,corporation_des_cabaretiers,,216,1,15
16,aves_aa_4R_1490_0016,1490,conseiller_des_drapiers,Hans von Brümat,johanns,"brümath, von",,,,echevinat,corporation_des_drapiers,,216,1,16
17,aves_aa_4R_1490_0017,1490,conseiller_des_marchands_de_grains,Florentz Rummeler,florentz,rummeler,,,,echevinat,corporation_des_marchands_de_grains,,216,1,17
18,aves_aa_4R_1490_0018,1490,conseiller_des_sauniers,Andres Trachenfelß,andres,trachenfeils,,,,echevinat,corporation_des_sauniers,,216,1,18
19,aves_aa_4R_1490_0019,1490,conseiller_des_orfevres,Ülrich Sebott,ulrich,seebott,,,,echevinat,corporation_des_orfevres,,216,1,19
20,aves_aa_4R_1490_0020,1490,conseiller_des_boulangers,Diebolt Otteman,diebolt,ottemann,,,,echevinat,corporation_des_boulangers,,216,1,21
21,aves_aa_4R_1490_0021,1490,conseiller_des_pelletiers,Matern Pfùtzer,mattern,pfutzer,,,,echevinat,corporation_des_pelletiers,,216,1,22
22,aves_aa_4R_1490_0022,1490,conseiller_des_tonneliers,her Jacob Ammelung altammeister,jacob,ammelung,,,"['her', 'altammeister']",echevinat,corporation_des_tonneliers,,216,1,23
23,aves_aa_4R_1490_0023,1490,conseiller_des_tanneurs,Hans Misbach,johanns,missbach,,,,echevinat,corporation_des_tanneurs,,216,1,24
24,aves_aa_4R_1490_0024,1490,conseiller_des_gourmets_et_courtiers,Hans Hanneman,johanns,hannemann,,,,echevinat,corporation_des_gourmets_et_courtiers,,216,1,25
25,aves_aa_4R_1490_0025,1490,conseiller_des_tailleurs,Michel Dietrich,michel,dietrich,,,,echevinat,corporation_des_tailleurs,,216,1,26
26,aves_aa_4R_1490_0026,1490,conseiller_des_forgerons,Hans von Druhtersheim,johanns,"trüchtersheim, von",,,,echevinat,corporation_des_forgerons,,216,1,27
27,aves_aa_4R_1490_0027,1490,conseiller_des_cordonniers,Hans Heinrich,johanns,heinrich,,,,echevinat,corporation_des_cordonniers,,216,1,28
28,aves_aa_4R_1490_0028,1490,conseiller_des_pêcheurs,Claus Ulrich,claus,ulrich,,,,echevinat,corporation_des_pêcheurs,,216,1,29
29,aves_aa_4R_1490_0029,1490,conseiller_des_charrons,Peter Krebs,peter,krebs,,,,echevinat,corporation_des_charrons,,216,1,31
30,aves_aa_4R_1490_0030,1490,conseiller_des_jardiniers,Hans Bilger,johanns,bilger,,,,echevinat,corporation_des_jardiniers,,216,1,32
31,aves_aa_4R_1490_0031,1490,conseiller_des_maçons,Gangolff von Morsmùnster,gangolff,"morsmünster, von",,,,echevinat,corporation_des_maçons,,216,1,33
