,id,anneeMagistrature,magistrature,occurence,prenom,nom,surnom,genName,titres_roles,corps civique,corporation,poele,page,colonne,ligne
1,aves_aa_4R_1451_0001,1451,stettmeister,her Reymbolt Jungzorn,reimbolt,zorn,,jung,['her'],constoffeler,,,182,1,1
2,aves_aa_4R_1451_0002,1451,stettmeister,her Burckart von Mùlnheim ritter,burkhart,"müllenheim, von",,,"['her', 'ritter']",constoffeler,,,182,1,2
3,aves_aa_4R_1451_0003,1451,stettmeister,her Hanns von Mùlnheim Hiltbrant,johanns,"müllenheim, von",hiltebrant,,['her'],constoffeler,,,182,1,3
4,aves_aa_4R_1451_0004,1451,stettmeister,her Hannßconrat Bock,johanns-konrat,bock,,,['her'],constoffeler,,,182,1,4
5,aves_aa_4R_1451_0005,1451,ammeister,her Heinrich Meỳer der ammeister,heinrich,meiger,,,"['her', 'ammeister']",echevinat,,,182,1,5
6,aves_aa_4R_1451_0006,1451,conseiller_des_constaffel,her Hannsheinrich Hùffel,johanns-heinrich,hüffelin,,,['her'],constoffeler,,,182,1,6
7,aves_aa_4R_1451_0007,1451,conseiller_des_constaffel,her Claus Lentzel,claus,lentzelin,,,['her'],constoffeler,,,182,1,7
8,aves_aa_4R_1451_0008,1451,conseiller_des_constaffel,her Bernhart Mùrsel,bernhart,mürsel,,,['her'],constoffeler,,,182,1,8
9,aves_aa_4R_1451_0009,1451,conseiller_des_constaffel,her Dietrich Burggrave,dietrich,burggraf,,,['her'],constoffeler,,,182,1,9
10,aves_aa_4R_1451_0010,1451,conseiller_des_constaffel,her Hanns Elhart der jung,johanns,ellenhart,,der junge,['her'],constoffeler,,,182,1,10
11,aves_aa_4R_1451_0011,1451,conseiller_des_constaffel,Thoman Pfaffenlapp,thoman,pfaffenlapp,,,,constoffeler,,,182,1,11
12,aves_aa_4R_1451_0012,1451,conseiller_des_constaffel,Jacob Buman,jacob,bauman,,,,constoffeler,,,182,1,12
