,id,anneeMagistrature,magistrature,occurence,prenom,nom,surnom,genName,titres_roles,corps civique,corporation,poele,page,colonne,ligne
1,aves_aa_4R_1498_0001,1498,stettmeister,her Wirich Böcklin ritter,wirich,böckel,,,"['her', 'ritter']",constoffeler,,,220,1,1
2,aves_aa_4R_1498_0002,1498,stettmeister,her Friderich Bock ritter,friedrich,bock,,,"['her', 'ritter']",constoffeler,,,220,1,2
3,aves_aa_4R_1498_0003,1498,stettmeister,her Hans Spender ritter,johanns,spender,,,"['her', 'ritter']",constoffeler,,,220,1,3
4,aves_aa_4R_1498_0004,1498,stettmeister,her Jörge Berer,jerge,berer,,,['her'],constoffeler,,,220,1,4
5,aves_aa_4R_1498_0005,1498,ammeister,her Jacob Worm der ammeister,jacob,wurm,,,"['her', 'ammeister']",echevinat,,,220,1,5
6,aves_aa_4R_1498_0006,1498,conseiller_des_constaffel,her Hans von Seckingen ritter,johanns,"säckingen, von",,,"['her', 'ritter']",constoffeler,,,220,1,6
7,aves_aa_4R_1498_0007,1498,conseiller_des_constaffel,her Hanswilhelm züm Riet ritter,johanns-wilhelm,,"riet, zum",,"['her', 'ritter']",constoffeler,,,220,1,7
8,aves_aa_4R_1498_0008,1498,conseiller_des_constaffel,her Ludwig Böcklin ritter,ludwig,böckel,,,"['her', 'ritter']",constoffeler,,,220,1,8
9,aves_aa_4R_1498_0009,1498,conseiller_des_constaffel,Sigelin Völtsch,sigel,völtsch,,,,constoffeler,,,220,1,9
10,aves_aa_4R_1498_0010,1498,conseiller_des_constaffel,Diebolt von Mùlnheim,diebolt,"müllenheim, von",,,,constoffeler,,,220,1,10
11,aves_aa_4R_1498_0011,1498,conseiller_des_constaffel,Jörge Zorn von Buͦlach,jerge,zorn,"bülach, von",,,constoffeler,,,220,1,11
12,aves_aa_4R_1498_0012,1498,conseiller_des_bateliers,Peter Arge,peter,arge,,,,echevinat,corporation_des_bateliers,,220,1,12
13,aves_aa_4R_1498_0013,1498,conseiller_des_marchands,Jeronimus Riff,jeronimus,riffe,,,,echevinat,corporation_des_marchands,,220,1,13
14,aves_aa_4R_1498_0014,1498,conseiller_des_bouchers,her Jacob Wysebach altammeister,jacob,wisebach,,,"['her', 'altammeister']",echevinat,corporation_des_bouchers,,220,1,14
15,aves_aa_4R_1498_0015,1498,conseiller_des_cabaretiers,Jacob Gerbott,jacob,gerbot,,,,echevinat,corporation_des_cabaretiers,,220,1,15
16,aves_aa_4R_1498_0016,1498,conseiller_des_drapiers,Jacob Küller,jacob,küller,,,,echevinat,corporation_des_drapiers,,220,1,16
17,aves_aa_4R_1498_0017,1498,conseiller_des_marchands_de_grains,Jacob von Molsheim,jacob,"molsheim, von",,,,echevinat,corporation_des_marchands_de_grains,,220,1,17
18,aves_aa_4R_1498_0018,1498,conseiller_des_sauniers,Jörge Riff,jerge,riffe,,,,echevinat,corporation_des_sauniers,,220,1,18
19,aves_aa_4R_1498_0019,1498,conseiller_des_orfevres,Oberlin von Bùre,oberlin,"büre, von",,,,echevinat,corporation_des_orfevres,,220,1,20
20,aves_aa_4R_1498_0020,1498,conseiller_des_boulangers,Hans Waldener,johanns,waldener,,,,echevinat,corporation_des_boulangers,,220,1,21
21,aves_aa_4R_1498_0021,1498,conseiller_des_pelletiers,Thomann Kornman,thoman,kornman,,,,echevinat,corporation_des_pelletiers,,220,1,22
22,aves_aa_4R_1498_0022,1498,conseiller_des_tonneliers,Hans Conrat,johanns,konrat,,,,echevinat,corporation_des_tonneliers,,220,1,23
23,aves_aa_4R_1498_0023,1498,conseiller_des_tanneurs,Hans Mißbach,johanns,missbach,,,,echevinat,corporation_des_tanneurs,,220,1,24
24,aves_aa_4R_1498_0024,1498,conseiller_des_gourmets_et_courtiers,Lecius Meÿger,lexius,meiger,,,,echevinat,corporation_des_gourmets_et_courtiers,,220,1,26
25,aves_aa_4R_1498_0025,1498,conseiller_des_tailleurs,Conrat Lume,konrat,lume,,,,echevinat,corporation_des_tailleurs,,220,1,27
26,aves_aa_4R_1498_0026,1498,conseiller_des_forgerons,Hans von Druhtersheim,johanns,"trüchtersheim, von",,,,echevinat,corporation_des_forgerons,,220,1,28
27,aves_aa_4R_1498_0027,1498,conseiller_des_cordonniers,Martin Schultheiss genant Win und                            Brot,martin,schultheiss,,,,echevinat,corporation_des_cordonniers,,220,1,29
28,aves_aa_4R_1498_0028,1498,conseiller_des_pêcheurs,Hans Swende der junge,johanns,schwende,,der junge,,echevinat,corporation_des_pêcheurs,,220,1,31
29,aves_aa_4R_1498_0029,1498,conseiller_des_charrons,Hansclaus Arbgast,johanns-claus,arbogast,,,,echevinat,corporation_des_charrons,,220,1,33
30,aves_aa_4R_1498_0030,1498,conseiller_des_jardiniers,Hans Bilger,johanns,bilger,,,,echevinat,corporation_des_jardiniers,,220,1,34
31,aves_aa_4R_1498_0031,1498,conseiller_des_maçons,Veltin Mynner,veltin,minner,,,,echevinat,corporation_des_maçons,,220,1,35
