,id,anneeMagistrature,magistrature,occurence,prenom,nom,surnom,genName,titres_roles,corps civique,corporation,poele,page,colonne,ligne
1,aves_aa_4R_1404_0001,1404,stettmeister,her Reimbolt Zorn Lappe ritter,reimbolt,zorn,lapp,,"['her', 'ritter']",constoffeler,,,135,1,1
2,aves_aa_4R_1404_0002,1404,stettmeister,her Heinrich von Mülnheim ritter,heinrich,"müllenheim, von",,,"['her', 'ritter']",constoffeler,,,135,1,2
3,aves_aa_4R_1404_0003,1404,stettmeister,her Thoman von Endingen ritter,thoman,"endingen, von",,,"['her', 'ritter']",constoffeler,,,135,1,3
4,aves_aa_4R_1404_0004,1404,stettmeister,her Claus Merswin,claus,merswin,,,['her'],constoffeler,,,135,1,4
5,aves_aa_4R_1404_0005,1404,ammeister,her Wilhelm Metziger der                      ammeister,wilhelm,metziger,,,"['her', 'ammeister']",echevinat,,,135,1,5
6,aves_aa_4R_1404_0006,1404,conseiller_des_constaffel,her Wilhelm Clöbelouch ritter,wilhelm,klobelouch,,,"['her', 'ritter']",constoffeler,,,135,1,6
7,aves_aa_4R_1404_0007,1404,conseiller_des_constaffel,Reimbolt Wetzel,reimbolt,wetzel,,,,constoffeler,,,135,1,7
8,aves_aa_4R_1404_0008,1404,conseiller_des_constaffel,Johanns Swarber inn Kirchgasse,johanns,schwarber,,,,constoffeler,,,135,1,8
9,aves_aa_4R_1404_0009,1404,conseiller_des_constaffel,Schochman Maler,schochmann,mahler,,,,constoffeler,,,135,1,9
10,aves_aa_4R_1404_0010,1404,conseiller_des_constaffel,Walther von Mülnheim,walther,"müllenheim, von",,,,constoffeler,,,135,1,10
11,aves_aa_4R_1404_0011,1404,conseiller_des_constaffel,Reimbolt Clöbelouch,reimbolt,klobelouch,,,,constoffeler,,,135,1,11
12,aves_aa_4R_1404_0012,1404,conseiller_des_constaffel,Hug Zorn Heilant,hug,zorn,heilant,,,constoffeler,,,135,1,12
13,aves_aa_4R_1404_0013,1404,conseiller_des_constaffel,Reimbolt Hiltbrant von Mülnheim,reimbolt-hiltebrant,"müllenheim, von",,,,constoffeler,,,135,1,13
14,aves_aa_4R_1404_0014,1404,conseiller_des_constaffel,Johanns Bock,johanns,bock,,,,constoffeler,,,135,1,14
15,aves_aa_4R_1404_0015,1404,conseiller_des_constaffel,Claus Mansse,claus,manse,,,,constoffeler,,,135,1,15
16,aves_aa_4R_1404_0016,1404,conseiller_des_constaffel,Claus Klöbelouch,claus,klobelouch,,,,constoffeler,,,135,1,16
17,aves_aa_4R_1404_0017,1404,conseiller_des_constaffel,Clein Ülrich Bock,ulrich,bock,klein,,,constoffeler,,,135,1,17
18,aves_aa_4R_1404_0018,1404,conseiller_des_constaffel,Reimbolt Blümenowe,reimbolt,blumenau,,,,constoffeler,,,135,1,18
19,aves_aa_4R_1404_0019,1404,conseiller_des_constaffel,Claus Gnipping,claus,gnipping,,,,constoffeler,,,135,1,19
20,aves_aa_4R_1404_0020,1404,conseiller_des_constaffel,Claus Rösselin,claus,rösselin,,,,constoffeler,,,135,1,20
21,aves_aa_4R_1404_0021,1404,conseiller_des_constaffel,Hug Völtsche,hug,völtsch,,,,constoffeler,,,135,1,21
22,aves_aa_4R_1404_0022,1404,conseiller_des_constaffel,Conrat Pfaffenlap züm Rust,konrat,pfaffenlapp,"rust, zum",,,constoffeler,,,135,1,22
23,aves_aa_4R_1404_0023,1404,conseiller_des_constaffel,Claus Heiligenstein,claus,heiligenstein,,,,constoffeler,,,135,1,23
24,aves_aa_4R_1404_0024,1404,conseiller_des_constaffel,Gros Cüntz Pfaffenlapp,küntz,pfaffenlapp,gross,,,constoffeler,,,135,1,24
25,aves_aa_4R_1404_0025,1404,conseiller_des_constaffel,Rüther Vörster,ruther,förster,,,,constoffeler,,,135,1,25
26,aves_aa_4R_1404_0026,1404,conseiller_des_constaffel,"Henselin von Wintertur, laulins seligen sun",hensel,"winterthur, von",,,,constoffeler,,,135,1,26
27,aves_aa_4R_1404_0027,1404,conseiller_des_constaffel,Hetzel Rebstock,hetzel,rebestock,,,,constoffeler,,,135,1,27
28,aves_aa_4R_1404_0028,1404,conseiller_des_constaffel,Cüntz züm Trübel,küntz,"trübel, zum",,,,constoffeler,,,135,1,28
29,aves_aa_4R_1404_0029,1404,conseiller_des_constaffel,Johanns Peterlin,johanns,peterlin,,,,constoffeler,,,135,1,29
30,aves_aa_4R_1404_0030,1404,conseiller_des_marchands,Johanns Barpfennig,johanns,barpfennig,,,,echevinat,corporation_des_marchands,,135,1,30
31,aves_aa_4R_1404_0031,1404,conseiller_des_boulangers,Johanns pfister Sant Thoman,johanns,,sankt-thoman,,['pfister'],echevinat,corporation_des_boulangers,,135,1,31
32,aves_aa_4R_1404_0032,1404,conseiller_des_bouchers,Laulin Fritel,lauwel,friedel,,,,echevinat,corporation_des_bouchers,,135,1,32
33,aves_aa_4R_1404_0033,1404,conseiller_des_drapiers,Peter Wyngersheim,peter,wingersheim,,,,echevinat,corporation_des_drapiers,,135,1,33
34,aves_aa_4R_1404_0034,1404,conseiller_des_tonneliers,Johanns Kammerer,johanns,kammerer,,,,echevinat,corporation_des_tonneliers,,135,1,34
35,aves_aa_4R_1404_0035,1404,conseiller_des_tanneurs,Ülrich Isenhusen,ulrich,issenhausen,,,,echevinat,corporation_des_tanneurs,,135,1,35
36,aves_aa_4R_1404_0036,1404,conseiller_des_cabaretiers,Anshelm Spirer,anshelm,spirer,,,,echevinat,corporation_des_cabaretiers,,135,1,36
37,aves_aa_4R_1404_0037,1404,conseiller_des_maçons,Erhart Kindelin,erhart,kindelin,,,,echevinat,corporation_des_maçons,,135,1,37
38,aves_aa_4R_1404_0038,1404,conseiller_des_forgerons,Johanns Lorer,johanns,lorer,,,,echevinat,corporation_des_forgerons,,135,1,38
39,aves_aa_4R_1404_0039,1404,conseiller_des_tailleurs,Johanns Menniger,johanns,menniger,,,,echevinat,corporation_des_tailleurs,,135,1,39
40,aves_aa_4R_1404_0040,1404,conseiller_des_bateliers,Johanns Karle,johanns,kacheler,,,,echevinat,corporation_des_bateliers,,135,1,40
41,aves_aa_4R_1404_0041,1404,conseiller_des_pelletiers,Johanns Münchlin,johanns,mönchelin,,,,echevinat,corporation_des_pelletiers,,135,2,1
42,aves_aa_4R_1404_0042,1404,conseiller_des_charpentiers,Lauwlin von Oberkirch,lauwel,"oberkirch, von",,,,echevinat,corporation_des_charpentiers,,135,2,2
43,aves_aa_4R_1404_0043,1404,conseiller_des_crieurs_et_mesureurs_de_vin,Leonhart Heischer,lienhart,heischer,,,,echevinat,corporation_des_crieurs_et_mesureurs_de_vin,,135,2,3
44,aves_aa_4R_1404_0044,1404,conseiller_des_cordonniers,Johanns Pfowe,johanns,pfau,,,,echevinat,corporation_des_cordonniers,,135,2,4
45,aves_aa_4R_1404_0045,1404,conseiller_des_orfevres,Peter Honowe,peter,honau,,,,echevinat,corporation_des_orfevres,,135,2,5
46,aves_aa_4R_1404_0046,1404,conseiller_des_marchands_de_grains,Johanns Berner,johanns,berner,,,,echevinat,corporation_des_marchands_de_grains,,135,2,6
47,aves_aa_4R_1404_0047,1404,conseiller_des_jardiniers,Andres Natteler,andres,natteler,,,,echevinat,corporation_des_jardiniers,,135,2,7
48,aves_aa_4R_1404_0048,1404,conseiller_des_pêcheurs,Hanns Swicker,johanns,schwicker,,,,echevinat,corporation_des_pêcheurs,,135,2,8
49,aves_aa_4R_1404_0049,1404,conseiller_des_barbiers_et_baigneurs,Johanns Albreht an der Schintbrucken,johanns,albrecht,"schintbrücke, an der",,,echevinat,corporation_des_barbiers_et_baigneurs,,135,2,9
50,aves_aa_4R_1404_0050,1404,conseiller_des_sauniers,her Ülrich Gosse,ulrich,gosse,,,['her'],echevinat,corporation_des_sauniers,,135,2,10
51,aves_aa_4R_1404_0051,1404,conseiller_des_tisserands,Heintz Messinger,heintz,messinger,,,,echevinat,corporation_des_tisserands,,135,2,11
52,aves_aa_4R_1404_0052,1404,conseiller_des_gourmets_et_courtiers,Henselin Girbaden,hensel,girbaden,,,,echevinat,corporation_des_gourmets_et_courtiers,,135,2,12
53,aves_aa_4R_1404_0053,1404,conseiller_des_charrons,Reinhart im Brüch,reinhart,,"bruch, im",,,echevinat,corporation_des_charrons,,135,2,13
54,aves_aa_4R_1404_0054,1404,conseiller_des_regrattiers_cordiers_et_fruitiers,Claus Steingewürck,claus,steingewerck,,,,echevinat,corporation_des_regrattiers_cordiers_et_fruitiers,,135,2,14
55,aves_aa_4R_1404_0055,1404,conseiller_des_coltineurs_de_tonneaux,Claus Wilgottheim,claus,willgottheim,,,,echevinat,corporation_des_coltineurs_de_tonneaux,,135,2,15
56,aves_aa_4R_1404_0056,1404,conseiller_des_constructeurs_de_bateaux,Leonhart Bobst,lienhart,bobst,,,,echevinat,corporation_des_constructeurs_de_bateaux,,135,2,16
57,aves_aa_4R_1404_0057,1404,conseiller_des_huiliers_meuniers_et_tondeurs_de_draps,Walther Rinowe,walther,rhinau,,,,echevinat,corporation_des_huiliers_meuniers_et_tondeurs_de_draps,,135,2,17
